,Dorsal,Ventral,Anterior,Posterior,Cd36,High,Low,GEP 8,GEP 9,GEP 10,GEP 11 (UPR),GEP 12,GEP 13,GEP 14,GEP 15,GEP 16
Mgat4b,0.0022534729514597906,0.0007138907934063222,0.0011093976739915484,0.0011042421710303623,0.0006669504041788375,0.0,0.00262567007309354,0.0006526243251274282,0.0012093988457809817,0.0017876743976487687,0.000409614614976873,0.0027264297445435534,0.0005770513013721451,3.8755555426895006e-05,0.001902379389689923,0.0015586756402902028
Mgea5,0.00027197622332124805,0.0008475450895860956,0.0013215411211810286,0.0004922499441610538,0.001268013518420581,0.0,0.0019109537934713992,0.0002829952105915407,0.0009474896298169591,0.0010628950171760053,0.0005979179795394227,0.0,0.001255620444687097,0.0024374471323767278,0.0008739556405966489,0.001124201801787886
Mgmt,0.0,0.0008700384207706734,0.0032012709766299505,0.0,0.0003370604138272961,0.0,0.0003355411572165649,0.0,0.0023216853635828236,0.0006587592345993203,0.00034563693948367865,0.00017032493936841489,0.00045116567360172573,0.0,0.0010579539852440122,0.0
Mia3,0.0007296335455979098,0.0008687271910110519,0.0024277149098543183,0.00013618457807900437,0.0010326489856742284,0.0009833398372007902,0.000856267533167262,0.00023143247755229442,0.0003304821107369784,0.0011302346630750297,0.0014948777648476842,9.784797425920533e-05,0.0010121156892596993,0.0028945589477617426,0.0010444864887150965,0.002815413316108607
Mitf,0.0,0.0,0.0006081089079819758,0.0,0.0,0.0,0.0008440212726037342,0.000557967908880892,0.0,1.0023273497692483e-05,0.005431970344545563,0.0,0.0,0.0,0.0,0.0
Mlf1,0.0017079339077044643,0.0012754683458618726,0.0,0.0024727727433064024,5.443370600717736e-05,0.0011326723703763894,0.0019035237917293282,0.0021914590337993936,0.0024889402193275256,0.001273058437567626,0.0009073884534138084,0.0020191768730824654,0.0016363037313590362,0.0,0.002466663786703445,0.0
Mlip,0.00018891726776054633,0.0,0.0,1.775820418102152e-06,0.00033477129666459505,0.0015950731297194487,0.0,0.0007566675302564745,0.00037626509597674427,0.0,0.0,7.0372998737652e-05,0.0,0.0005010029477104417,0.0,0.00045258173418697486
Mlxip,0.0,0.0033136040025792007,0.0,0.0006343067711275253,1.694930286484006e-05,0.0007757174165517932,0.0,0.0,0.0,0.0,0.0,0.0,0.0018558293506071271,0.0005447615725745761,0.0003947097349311745,0.0
Mmel1,0.0,0.0,0.0,0.0,0.0,0.0009017199991855681,0.0,0.0013279171596457789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mmgt1,0.0007889069655506445,0.00012951054831155596,0.001667407304058673,0.000468177888019072,0.001278783409799726,0.00018673474124267692,0.0013754778028776393,0.0,0.00147201381296943,0.0007478254490292309,0.0006055906797697145,0.0001515920121840148,0.00018348982110243112,0.002098576434551956,0.0006043366031003877,0.0011095012165359772
Mmgt2,0.0,0.0018934561600567217,0.0,0.00010186143256532756,0.0,0.0,0.0,0.0,0.00018276242237985884,0.0001984409762451363,0.0,0.00017041294861415573,0.0,0.0,0.00015502052365342907,1.806302139747757e-05
Mmp16,0.0,0.002608789983655828,1.80219098883422e-05,0.0006500944312223617,0.0005818533716531902,0.00010450168796090529,0.0014431442513075034,0.000700002204025081,0.0005002173127001109,0.0005391333901854138,0.0,0.0,0.0011163964491417808,0.0016119874835945382,0.0008562171863257468,0.0008106582643474452
Mpdz,0.0,0.0,0.0029386330629551797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Mpped2,6.092672536145238e-05,0.0004227186172148975,0.0007969677611380516,4.4475938757006385e-05,0.0014157375816923768,0.00043390409115046135,0.0,0.00033746350289812086,3.498114549216966e-05,0.0002367502346782147,0.002133932096996922,0.00028325080459158235,0.0,0.0,0.0010921979158685573,0.0002079853891765477
Msi1,0.0011891901403466977,0.0006768365952893324,0.00036233401336043344,0.0007874094270798558,0.0001341147070565436,0.0,0.0022786887882046613,0.0010949640140534747,0.0008616516708896454,0.000907397760072279,0.0004319925609918105,0.0009936427491825453,0.0,0.001062598353520856,0.0007250414609504137,0.0
Mslnl,0.0,0.0001779337444516872,0.0,0.003945318509635641,0.0,0.00022467207983553088,0.0004609567540836839,0.004525643429955137,0.0,0.0,0.0,0.001391334495659979,0.0024798078641890243,0.0,0.0,0.0
Mt1,0.0,0.002092392822697208,0.0008865081822028525,0.001105772956634991,0.0005487208046990329,0.0013937164757425267,0.002764064676614745,0.001708102641164745,0.005646805445432793,0.0009412259847505615,0.0,0.002042235256851268,0.0,0.0,0.0,0.0
